,mkt_id,output_own_price,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,day
12206,7106,7.02,5.97,7.01,2.068501,67.82,0.6471761,1.97,11
12207,7106,7.02,6.02,6.97,2.83,64.94,0.5978998,2.83,12
12208,7106,7.02,5.95,6.97,1.7334,66.74,0.3958941,1.62,13
12209,7106,7.02,6.0,6.97,0.7344,71.42,0.4282778,0.72,14
12210,7106,6.79,6.07,6.71,0.0864,71.06,0.4328412,0.12,15
12211,7106,6.79,6.07,6.71,0.0864,70.16,0.6433862,0.12,16
12212,7106,7.01,6.0,7.03,1.2827,72.5,0.5112623,1.27,17
12213,7106,7.01,6.04,7.03,0.4850001,75.38,0.3692249,0.5,18
12214,7106,7.01,6.02,6.95,0.8415002,76.46,0.464647,0.85,19
12215,7106,7.01,6.0,6.95,0.7272002,73.04,0.5547333,0.72,20
12216,7106,7.01,6.03,6.95,1.2446,72.32,0.5100127,1.27,21
12217,7106,6.81,6.09,6.86,0.0792,72.86,0.4980163,0.11,22
12218,7106,6.81,5.94,6.86,0.0435,77.0,0.5315744,0.05,23
12219,7106,6.91,5.9,7.0,0.6261998,79.16,0.4593301,0.62,24
12220,7106,6.91,6.1,7.0,0.4293,82.4,0.6032554,0.53,25
12221,7106,6.91,5.93,6.91,0.2548,83.84,0.3719953,0.26,26
12222,7106,6.91,6.07,6.91,0.5627998,79.88,0.4841008,0.67,27
12223,7106,6.91,5.93,6.91,0.8330001,78.26,0.5930416,0.85,28
12224,7106,6.73,6.01,6.7,0.0432,79.88,0.5526773,0.06,29
12225,7106,6.73,5.98,6.7,0.0375,81.5,0.5706701,0.05,30
12226,7106,6.98,5.98,7.09,0.74,78.44,0.5224026,0.74,1
12227,7106,6.98,6.06,7.09,1.0304,74.84,0.5380986,1.12,2
12228,7106,6.98,6.04,7.01,1.2126,73.4,0.6442794,1.29,3
12229,7106,6.98,5.99,7.01,0.9504002,74.48,0.5926423,0.96,4
12230,7106,6.98,6.06,7.01,0.8372001,76.46,0.6987821,0.91,5
12231,7106,6.68,5.97,6.65,0.1136,70.52,0.4918667,0.16,6
12232,7106,6.68,5.95,6.65,0.1752,65.66,0.5397213,0.24,7
12233,7106,7.03,5.99,7.04,3.442401,62.6,0.5006771,3.31,8
12234,7106,7.03,6.05,7.04,2.4206,63.68,0.6800511,2.47,9
12235,7106,7.03,6.11,7.03,1.012,67.1,0.3362373,1.1,10
12236,7106,7.03,5.98,7.03,1.3755,66.38,0.3711587,1.31,11
12237,7106,7.03,6.04,7.03,1.2573,68.18,0.4783316,1.27,12
12238,7106,6.73,6.02,6.77,0.1704,65.3,0.5288237,0.24,13
12239,7106,6.73,6.06,6.77,0.201,64.22,0.7022213,0.3,14
12240,7106,7.01,5.99,7.01,2.111401,61.34,0.4742135,2.07,15
12241,7106,7.01,5.98,7.01,3.687401,59.9,0.5288142,3.58,16
12242,7106,7.01,6.06,7.07,1.624501,66.74,0.474708,1.71,17
12243,7106,7.01,5.99,7.07,0.7344003,73.94,0.563442,0.72,18
12244,7106,7.01,5.94,7.07,0.8667001,73.76,0.5345196,0.81,19
12245,7106,6.64,5.92,6.69,0.1008,71.78,0.5042764,0.14,20
12246,7106,6.64,5.9,6.69,0.148,69.8,0.6554701,0.2,21
12247,7106,7.07,6.06,6.99,0.8989002,71.96,0.4581316,0.89,22
12248,7106,7.07,6.05,6.99,0.459,80.06,0.6219386,0.45,23
12249,7106,7.07,5.92,7.0,0.3565,83.66,0.4509601,0.31,24
12250,7106,7.07,6.03,7.0,0.1352,86.9,0.3889613,0.13,25
12251,7106,7.07,6.1,7.0,0.2813001,84.74,0.413206,0.29,26
12252,7106,6.76,6.04,6.67,0.0144,84.56,0.435339,0.02,27
12253,7106,6.76,6.01,6.67,0.03,81.5,0.4460985,0.04,28
12254,7106,7.05,6.04,6.97,0.6060002,80.42,0.4888427,0.6,29
12255,7106,7.05,5.94,6.97,0.3219,82.58,0.3847101,0.29,30
12256,7106,7.05,5.98,7.0,0.5029001,80.24,0.4765106,0.47,31
12257,7106,7.05,5.96,7.0,0.6540001,76.46,0.4440392,0.6,1
12258,7106,7.05,5.98,7.0,0.6313001,77.18,0.4108188,0.59,2
12259,7106,6.75,6.04,6.69,0.0497,75.56,0.6235042,0.07,3
12260,7106,6.75,5.98,6.69,0.0385,77.0,0.3300823,0.05,4
12261,7106,6.96,5.95,6.98,0.7373002,76.46,0.5079977,0.73,5
12262,7106,6.96,5.94,6.98,1.0302,75.02,0.5093199,1.01,6
12263,7106,6.96,6.0,7.06,0.9024,72.32,0.4199528,0.94,7
12264,7106,6.96,5.97,7.06,1.2078,72.14,0.5304797,1.22,8
12265,7106,6.96,5.97,7.06,0.8613002,69.98,0.4328203,0.87,9
12266,7106,6.65,5.93,6.77,0.0792,73.76,0.6026096,0.11,10
12267,7106,6.65,6.01,6.77,0.0896,72.68,0.529896,0.14,11
12268,7106,6.96,5.95,7.09,1.6261,71.06,0.5492513,1.61,12
12269,7106,6.96,5.93,7.09,3.110601,64.04,0.5562258,3.02,13
12270,7106,6.96,6.05,6.99,1.4833,67.64,0.4513448,1.63,14
12271,7106,6.96,5.98,6.99,1.568,66.2,0.4121964,1.6,15
12272,7106,6.96,5.87,6.99,2.616,66.74,0.6589033,2.4,16
12273,7106,6.66,5.95,6.66,0.1349,68.18,0.5069851,0.19,17
12274,7106,6.66,5.99,6.66,0.201,65.3,0.5159488,0.3,18
12275,7106,7.02,6.0,6.98,2.04,64.58,0.4447345,2.0,19
12276,7106,7.02,6.05,6.98,2.260099,65.48,0.5029832,2.33,20
12277,7106,7.02,5.97,7.12,2.2995,67.1,0.5617889,2.19,21
12278,7106,7.02,5.97,7.12,1.3965,68.54,0.4948337,1.33,22
12279,7106,7.02,5.99,7.12,0.7416002,71.06,0.390572,0.72,23
12280,7106,6.69,5.98,6.72,0.071,72.5,0.4995867,0.1,24
12281,7106,6.69,5.95,6.72,0.074,75.74,0.5830774,0.1,25
12282,7106,7.0,5.99,6.96,0.5151001,78.98,0.4658912,0.51,26
12283,7106,7.0,6.04,6.96,0.4704,77.9,0.4670739,0.49,27
12284,7106,7.0,6.04,7.04,0.8736001,75.2,0.4713508,0.91,28
12285,7106,7.0,6.05,7.04,0.7504998,70.7,0.4212941,0.79,29
12286,7106,7.0,5.97,7.04,1.4729,70.34,0.5386533,1.43,30
12287,7106,6.75,6.03,6.8,0.0576,73.76,0.447629,0.08,31
12288,7106,6.75,5.95,6.8,0.112,65.66,0.3845267,0.14,1
12289,7106,7.11,6.08,7.04,2.781001,63.68,0.5760093,2.7,2
12290,7106,7.11,6.0,7.04,1.8648,61.52,0.3287263,1.68,3
12291,7106,7.11,5.9,7.02,2.2869,66.92,0.4689436,1.89,4
12292,7106,7.11,5.97,7.02,3.385801,60.8,0.4335515,2.97,5
12293,7106,7.11,6.05,7.02,3.0104,60.98,0.4175352,2.84,6
12294,7106,6.72,6.01,6.64,0.2555999,62.06,0.4588772,0.36,7
12295,7106,6.72,5.99,6.64,0.3358,59.36,0.6003256,0.46,8
12296,7106,7.06,6.03,7.02,3.903699,60.8,0.5027938,3.79,9
12297,7106,7.06,5.97,7.02,3.597,60.44,0.5059046,3.3,10
12298,7106,7.06,6.01,6.99,3.968999,59.72,0.5402107,3.78,11
12299,7106,7.06,6.03,6.99,2.121799,64.04,0.6608844,2.06,12
12300,7106,7.06,5.98,6.99,2.6136,62.6,0.4813391,2.42,13
12301,7106,6.75,6.04,6.74,0.2982,58.82,0.4644219,0.42,14
12302,7106,6.75,6.03,6.74,0.3311999,60.62,0.6156862,0.46,15
12303,7106,7.01,5.97,7.12,3.681602,58.82,0.4494562,3.54,16
12304,7106,7.01,6.03,7.12,5.439,53.78,0.4408471,5.55,17
12305,7106,7.01,5.96,7.05,5.197501,52.7,0.3964819,4.95,18
12306,7106,7.01,6.05,7.05,5.6832,52.7,0.4514936,5.92,19
12307,7106,7.01,5.96,7.05,5.649001,54.14,0.5054404,5.38,20
12308,7106,6.72,6.0,6.61,0.3959999,56.48,0.5453727,0.55,21
12309,7106,6.72,5.92,6.61,0.2639999,59.9,0.3902555,0.33,22
12310,7106,7.02,5.98,7.08,4.316,60.62,0.5361913,4.15,23
12311,7106,7.02,6.01,7.08,3.565299,59.54,0.4474092,3.53,24
12312,7106,7.02,5.91,7.02,2.8971,60.8,0.3971613,2.61,25
12313,7106,7.02,6.05,7.02,2.0467,60.98,0.3477764,2.11,26
12314,7106,7.02,6.01,7.02,3.029999,60.8,0.5566621,3.0,27
12315,7106,6.71,5.99,6.74,0.3744001,58.46,0.6123656,0.52,28
12316,7106,6.71,6.01,6.74,0.3499999,57.38,0.5233876,0.5,29
12317,7106,7.1,6.07,6.97,2.750099,58.46,0.3412134,2.67,30
12318,7106,7.1,5.99,6.97,3.7407,57.92,0.4322776,3.37,1
12319,7106,7.1,5.95,7.11,6.923,54.32,0.47146,6.02,2
12320,7106,7.1,6.0,7.11,5.719999,53.78,0.5532453,5.2,3
12321,7106,7.1,5.97,7.11,8.927001,51.44,0.4839409,7.9,4
12322,7106,6.75,6.03,6.79,0.5255998,52.88,0.6415749,0.73,5
12323,7106,6.75,5.94,6.79,1.1502,48.92,0.5850431,1.42,6
12324,7106,7.07,5.97,7.15,9.603003,50.36,0.5154337,8.73,7
12325,7106,7.07,6.04,7.15,7.786801,53.6,0.5865117,7.56,8
12326,7106,7.07,5.99,7.1,7.722003,53.06,0.4860707,7.15,9
12327,7106,7.07,6.03,7.1,9.0896,51.44,0.5751674,8.74,10
12328,7106,7.07,6.01,7.1,6.413,53.96,0.5042372,6.05,11
12329,7106,6.7,5.98,6.7,0.3527999,56.84,0.4748176,0.49,12
12330,7106,6.7,6.06,6.7,0.192,60.44,0.5112731,0.3,13
12331,7106,7.02,5.99,7.05,3.419601,59.72,0.4525173,3.32,14
12332,7106,7.02,6.06,7.05,4.656,58.28,0.5686593,4.85,15
12333,7106,7.02,6.06,7.07,4.5312,57.74,0.4854427,4.72,16
12334,7106,7.02,5.98,7.07,2.8392,57.56,0.4601563,2.73,17
12335,7106,7.02,6.01,7.07,6.241798,54.68,0.5663871,6.18,18
12336,7106,6.76,6.04,6.72,0.6480002,52.7,0.6965783,0.9,19
12337,7106,6.76,6.0,6.72,0.5624002,53.96,0.4918378,0.74,20
12338,7106,7.07,6.03,7.1,4.2536,56.66,0.4582821,4.09,21
12339,7106,7.07,6.02,7.1,8.599501,51.62,0.55423,8.19,22
12340,7106,7.07,6.08,7.05,5.306401,52.88,0.501965,5.36,23
12341,7106,7.07,5.95,7.05,5.006402,53.06,0.3616978,4.47,24
12342,7106,7.07,5.97,7.05,6.930003,54.5,0.5675951,6.3,25
12343,7106,6.64,5.93,6.7,0.2698,54.5,0.3711708,0.38,26
12344,7106,6.64,6.0,6.7,0.6463999,53.06,0.583275,1.01,27
12345,7106,7.1,6.0,7.12,9.768,47.66,0.4497453,8.88,28
12346,7106,7.1,6.08,7.12,13.2804,44.42,0.5752455,13.02,29
12347,7106,7.1,5.98,7.11,17.9088,41.0,0.5389615,15.99,30
12348,7106,7.1,6.07,7.11,19.73479,37.94,0.4520669,19.16,31
12349,7106,7.1,6.05,7.11,19.9395,38.66,0.5830715,18.99,1
12350,7106,6.71,5.99,6.72,0.3816001,49.46,0.320652,0.53,2
12351,7106,6.71,6.05,6.72,0.5345999,49.82,0.4969784,0.81,3
12352,7106,7.07,5.99,7.13,8.078403,50.9,0.5334148,7.48,4
12353,7106,7.07,6.1,7.13,8.487502,49.1,0.4994237,8.75,5
12354,7106,7.07,5.96,6.98,12.3987,47.12,0.646673,11.17,6
12355,7106,7.07,6.05,6.98,15.3918,44.78,0.5513228,15.09,7
12356,7106,7.07,6.03,6.98,16.172,42.44,0.4756051,15.55,8
12357,7106,6.75,6.02,6.71,1.5257,41.9,0.4741798,2.09,9
12358,7106,6.75,6.01,6.71,2.700999,37.58,0.49969,3.65,10
12359,7106,7.32,6.17,7.18,15.1915,37.4,0.4794462,13.21,11
12360,7106,7.32,6.06,7.18,9.311401,39.74,0.2816677,7.39,12
12361,7106,7.32,5.99,7.21,20.08301,38.66,0.414948,15.1,13
12362,7106,7.32,5.91,7.21,21.64351,37.58,0.4652575,15.35,14
12363,7106,7.32,6.01,7.21,24.0385,37.94,0.5058246,18.35,15
12364,7106,6.79,6.05,6.72,2.345799,39.38,0.5925626,3.17,16
12365,7106,6.79,6.01,6.72,3.088799,36.5,0.4826295,3.96,17
12366,7106,7.2,5.99,7.18,20.7999,40.46,0.5691636,17.19,18
12367,7106,7.2,5.95,7.18,20.2125,40.46,0.5347077,16.17,19
12368,7106,7.2,6.06,7.27,15.2304,39.2,0.4192097,13.36,20
12369,7106,7.2,5.97,7.27,25.4856,39.38,0.6288595,20.72,21
12370,7106,7.2,6.01,7.27,22.70519,38.3,0.5606037,19.08,22
12371,7106,6.68,5.95,6.74,1.8615,37.04,0.3823684,2.55,23
12372,7106,6.68,6.01,6.74,2.545998,36.5,0.608431,3.8,24
12373,7106,7.09,5.81,7.2,28.26241,38.84,0.5435028,22.08,25
12374,7106,7.09,6.0,7.2,17.9305,41.54,0.5738117,16.45,26
12375,7106,7.09,6.01,7.24,14.5152,45.14,0.5536877,13.44,27
12376,7106,7.09,5.95,7.24,14.4438,46.58,0.6001464,12.67,28
12377,7106,7.09,5.99,7.24,16.45601,41.0,0.5029897,14.96,29
12378,7106,6.8,6.06,6.73,3.330001,35.06,0.4832322,4.5,30
12379,7106,6.8,6.01,6.73,3.4602,34.7,0.4749833,4.38,1
12380,7106,7.26,6.02,7.21,23.5724,35.24,0.4492015,19.01,2
12381,7106,7.26,6.1,7.21,14.7784,39.38,0.4360037,12.74,3
12382,7106,7.26,5.86,7.31,25.172,35.06,0.4205411,17.98,4
12383,7106,7.26,6.04,7.31,34.25761,33.98,0.6210949,28.08,5
12384,7106,7.26,6.01,7.31,15.6625,38.12,0.3701567,12.53,6
12385,7106,6.76,6.03,6.74,1.2191,43.88,0.4902652,1.67,7
12386,7106,6.76,6.01,6.74,1.5975,43.52,0.6808888,2.13,8
12387,7106,7.15,5.97,7.22,18.18381,41.36,0.5052066,15.41,9
12388,7106,7.15,5.91,7.22,28.74321,35.78,0.5749739,23.18,10
12389,7106,7.15,6.04,7.31,21.8337,38.66,0.522087,19.67,11
12390,7106,7.15,6.03,7.31,22.8256,38.12,0.553473,20.38,12
12391,7106,7.15,6.08,7.31,22.8124,35.78,0.5605102,21.32,13
12392,7106,6.68,5.95,6.73,2.3433,38.66,0.5800824,3.21,14
12393,7106,6.68,5.94,6.73,2.789799,39.02,0.6719991,3.77,15
12394,7106,7.26,6.09,7.24,17.6553,39.56,0.5058038,15.09,16
12395,7106,7.26,5.96,7.24,15.587,42.8,0.4576793,11.99,17
12396,7106,7.26,5.91,7.27,14.526,41.36,0.3971218,10.76,18
12397,7106,7.26,6.02,7.27,24.0808,37.22,0.5525563,19.42,19
12398,7106,7.26,6.0,7.27,21.13021,40.46,0.5174966,16.77,20
12399,7106,6.74,6.01,6.74,1.963699,41.0,0.4918151,2.69,21
12400,7106,6.74,6.1,6.74,1.4272,41.18,0.5422168,2.23,22
12401,7106,7.17,5.98,7.09,18.5759,43.52,0.5433549,15.61,23
12402,7106,7.17,5.96,7.09,14.9556,42.44,0.4105701,12.36,24
12403,7106,7.17,5.99,7.14,18.1012,42.98,0.5504993,15.34,25
12404,7106,7.17,5.99,7.14,10.0536,41.0,0.3737718,8.52,26
12405,7106,7.17,6.1,7.14,25.5302,36.14,0.5173603,23.86,27
12406,7106,6.71,5.97,6.82,2.767601,33.08,0.4954914,3.74,28
12407,7106,6.71,6.11,6.82,4.079999,32.54,0.5674455,6.8,29
12408,7106,7.35,6.02,7.21,33.0106,32.54,0.5587231,24.82,30
12409,7106,7.17,6.03,7.09,25.6386,35.06,0.4913692,22.49,31
12410,7187,7.09,5.93,7.22,16.19361,41.72,0.55885,13.96,1
12411,7187,7.09,6.02,7.22,20.4477,35.96,0.4399402,19.11,2
12412,7187,7.09,5.99,7.39,20.85601,32.36,0.4131784,18.96,3
12413,7187,7.09,5.97,7.39,36.03041,32.36,0.6899935,32.17,4
12414,7187,6.76,6.02,6.78,2.782401,36.68,0.530782,3.76,5
12415,7187,6.76,6.06,6.78,1.659001,40.28,0.4912077,2.37,6
12416,7187,7.12,5.98,7.21,14.1246,39.56,0.3758981,12.39,7
12417,7187,7.12,5.97,7.21,23.5175,39.2,0.5207042,20.45,8
12418,7187,7.12,5.99,7.21,20.1931,35.78,0.4193021,17.87,9
12419,7187,7.12,5.96,7.28,30.2644,34.34,0.5274173,26.09,10
12420,7187,7.12,6.02,7.28,28.336,32.9,0.4943399,25.76,11
12421,7187,6.67,5.93,6.76,2.353201,36.14,0.5125709,3.18,12
12422,7187,6.67,5.91,6.76,1.725201,41.36,0.5057736,2.27,13
12423,7187,7.24,6.02,7.22,22.0576,38.84,0.5434763,18.08,14
12424,7187,7.24,6.02,7.22,25.498,37.22,0.6237553,20.9,15
12425,7187,7.24,5.94,7.22,20.904,37.22,0.4838442,16.08,16
12426,7187,7.24,6.07,7.22,23.58719,38.12,0.5016919,20.16,17
12427,7187,7.24,6.1,7.22,19.9158,33.98,0.4142184,17.47,18
12428,7187,6.74,5.99,6.83,4.305,30.92,0.5185003,5.74,19
12429,7187,6.74,5.94,6.83,8.327997,27.5,0.7407295,10.41,20
12430,7187,7.55,6.02,7.18,53.02981,26.6,0.6280655,34.66,21
12431,7187,7.55,5.99,7.18,35.06881,26.24,0.3541424,22.48,22
12432,7187,7.55,6.07,7.18,30.4732,28.76,0.3547681,20.59,23
12433,7187,7.55,6.0,7.48,24.893,29.12,0.3274561,16.06,24
12434,7187,7.55,5.96,7.48,37.2537,30.38,0.4543896,23.43,25
12435,7187,6.81,6.05,6.72,4.787999,31.64,0.517047,6.3,26
12436,7187,6.81,5.96,6.72,2.38,33.62,0.3145899,2.8,27
12437,7187,7.33,6.05,7.24,28.19839,32.72,0.4633761,22.03,28
12438,7187,7.33,5.97,7.24,26.724,32.54,0.5197625,19.65,29
12439,7187,7.33,5.95,7.24,33.603,32.0,0.5699326,24.35,30
12440,7187,7.33,6.01,7.35,36.03599,31.64,0.5090533,27.3,31
12441,7187,7.33,5.99,7.35,27.6442,31.82,0.4142572,20.63,1
12442,7187,6.79,6.03,6.78,3.883599,32.0,0.5842268,5.11,2
12443,7187,6.79,5.92,6.78,4.6545,32.0,0.481551,5.35,3
12444,7187,7.34,6.0,7.28,33.9288,32.0,0.5324198,25.32,4
12445,7187,7.34,6.04,7.28,24.96,31.82,0.4039184,19.2,5
12446,7187,7.34,6.01,7.28,37.4262,31.82,0.5396314,28.14,6
12447,7187,7.34,6.01,7.35,35.9233,31.64,0.5531693,27.01,7
12448,7187,7.34,6.0,7.35,30.2974,31.82,0.4440114,22.61,8
12449,7187,6.69,5.95,6.78,3.041401,37.76,0.5315518,4.11,9
12450,7187,6.69,6.03,6.78,1.3992,39.38,0.4692285,2.12,10
12451,7187,7.14,6.0,7.17,13.737,38.12,0.4342785,12.05,11
12452,7187,7.14,6.02,7.17,26.6224,36.5,0.6444976,23.77,12
12453,7187,7.14,6.04,7.17,26.972,33.98,0.5667176,24.52,13
12454,7187,7.14,6.05,7.26,29.84419,32.72,0.5636971,27.38,14
12455,7187,7.14,5.99,7.26,32.3725,33.08,0.5629024,28.15,15
12456,7187,6.76,6.0,6.72,4.035601,33.98,0.5239469,5.31,16
12457,7187,6.76,6.03,6.72,2.5696,35.42,0.4095916,3.52,17
12458,7187,7.27,6.04,7.3,22.8657,36.86,0.4814811,18.59,18
12459,7187,7.27,6.06,7.3,24.8534,35.06,0.476734,20.54,19
12460,7187,7.27,5.99,7.3,26.9696,36.14,0.5386473,21.07,20
12461,7187,7.27,6.04,7.2,21.0822,38.3,0.5000253,17.14,21
12462,7187,7.27,5.98,7.2,15.3123,44.42,0.4696447,11.87,22
12463,7187,6.67,5.93,6.77,2.619601,38.3,0.5443683,3.54,23
12464,7187,6.67,5.97,6.77,3.703001,34.88,0.5317321,5.29,24
12465,7187,7.25,5.95,7.24,30.316,35.78,0.5666655,23.32,25
12466,7187,7.25,6.03,7.24,11.9926,38.48,0.4089764,9.83,26
12467,7187,7.25,6.05,7.24,18.972,38.48,0.567714,15.81,27
12468,7187,7.25,6.01,7.28,17.0376,40.46,0.4500602,13.74,28
12469,7187,7.25,5.99,7.28,11.1384,46.4,0.4434857,8.84,1
12470,7187,6.68,5.95,6.73,1.3359,44.06,0.4671925,1.83,2
12471,7187,6.68,6.09,6.73,0.7138996,46.04,0.4088976,1.21,3
12472,7187,7.08,5.98,7.16,10.703,44.42,0.4338087,9.73,4
12473,7187,7.08,5.96,7.16,20.0816,40.46,0.564438,17.93,5
12474,7187,7.08,6.05,7.16,11.1961,44.24,0.447028,10.87,6
12475,7187,7.08,6.04,7.1,14.5496,45.32,0.6307028,13.99,7
12476,7187,7.08,6.01,7.1,17.72989,43.16,0.5437421,16.57,8
12477,7187,6.61,5.88,6.75,1.2921,44.42,0.4848037,1.77,9
12478,7187,6.61,6.03,6.75,0.8815998,46.4,0.5983425,1.52,10
12479,7187,7.19,6.03,7.24,16.1704,39.92,0.4418394,13.94,11
12480,7187,7.19,6.12,7.24,14.7874,40.82,0.4772623,13.82,12
12481,7187,7.19,6.02,7.24,15.5376,41.54,0.4654711,13.28,13
12482,7187,7.19,6.03,7.16,17.1216,40.64,0.4880953,14.76,14
12483,7187,7.19,5.96,7.16,14.6985,45.32,0.4843917,11.95,15
12484,7187,6.67,5.95,6.66,0.7128003,46.94,0.3889105,0.99,16
12485,7187,6.67,5.91,6.66,1.6948,42.62,0.4260842,2.23,17
12486,7187,7.26,6.06,7.12,20.352,40.28,0.5935933,16.96,18
12487,7187,7.26,6.05,7.12,18.3073,40.1,0.4357341,15.13,19
12488,7187,7.26,6.07,7.12,14.4347,40.1,0.4091666,12.13,20
12489,7187,7.26,6.02,7.19,16.4424,41.54,0.5055379,13.26,21
12490,7187,7.26,6.06,7.19,7.584002,43.7,0.2833006,6.32,22
12491,7187,6.74,6.01,6.71,1.211799,45.68,0.4993331,1.66,23
12492,7187,6.74,6.12,6.71,0.8493999,44.96,0.4976654,1.37,24
12493,7187,7.24,6.0,7.11,23.95679,40.64,0.8008248,19.32,25
12494,7187,7.24,5.99,7.11,20.275,41.72,0.5313669,16.22,26
12495,7187,7.24,5.99,7.11,12.4,43.7,0.4237086,9.92,27
12496,7187,7.24,6.01,7.22,10.6887,45.5,0.4126175,8.69,28
12497,7187,7.24,6.01,7.22,9.003597,49.46,0.4950361,7.32,29
12498,7187,6.64,5.91,6.74,1.1315,48.38,0.6042895,1.55,30
12499,7187,6.64,6.0,6.74,0.8447999,49.46,0.5373846,1.32,31
12500,7187,7.07,5.98,7.03,9.166902,50.0,0.4683121,8.41,1
12501,7187,7.07,5.98,7.03,6.136701,51.26,0.4915259,5.63,2
12502,7187,7.07,6.1,7.03,6.334102,51.62,0.5530255,6.53,3
12503,7187,7.07,5.94,7.14,14.464,44.6,0.4924073,12.8,4
12504,7187,7.07,5.97,7.14,14.74,45.5,0.5703626,13.4,5
12505,7187,6.72,6.0,6.77,0.7055998,50.72,0.4993865,0.98,6
12506,7187,6.72,5.98,6.77,0.5253998,53.42,0.4729104,0.71,7
12507,7187,6.98,5.91,7.04,7.169001,54.68,0.5392602,6.7,8
12508,7187,6.98,6.04,7.04,7.05,53.24,0.5929455,7.5,9
12509,7187,6.98,6.04,7.04,4.9068,51.62,0.4422448,5.22,10
12510,7187,6.98,6.11,7.16,12.3279,47.48,0.7285372,14.17,11
12511,7187,6.98,5.94,7.16,17.5552,44.06,0.5778897,16.88,12
12512,7187,6.68,5.96,6.75,0.8567998,43.88,0.3283265,1.19,13
12513,7187,6.68,6.0,6.75,1.3124,46.22,0.503653,1.93,14
12514,7187,7.07,5.98,7.09,9.079701,50.9,0.5160028,8.33,15
12515,7187,7.07,6.08,7.09,3.801601,53.78,0.3854266,3.84,16
12516,7187,7.07,6.01,7.09,4.9078,56.3,0.6410735,4.63,17
12517,7187,7.07,5.99,7.0,5.950802,57.02,0.5788705,5.51,18
12518,7187,7.07,5.99,7.0,2.775601,59.54,0.3711151,2.57,19
12519,7187,6.76,6.04,6.72,0.3096001,60.8,0.5826868,0.43,20
12520,7187,6.76,5.99,6.72,0.2772002,61.52,0.6981694,0.36,21
12521,7187,7.07,6.04,7.05,3.038501,61.16,0.5142251,2.95,22
12522,7187,7.07,6.01,7.05,3.1482,61.34,0.544826,2.97,23
12523,7187,7.07,6.04,7.05,2.502901,63.86,0.4618621,2.43,24
12524,7187,7.07,5.94,7.07,2.8476,62.96,0.4846226,2.52,25
12525,7187,7.07,5.92,7.07,7.912001,53.42,0.5000193,6.88,26
12526,7187,6.79,6.07,6.72,0.6767998,51.26,0.5911112,0.94,27
12527,7187,6.79,5.97,6.72,0.7380002,50.18,0.5485854,0.9,28
12528,7187,7.12,6.03,7.02,9.025197,48.38,0.5178579,8.28,29
12529,7187,7.12,6.0,7.02,6.1936,56.48,0.5399811,5.53,30
12530,7187,7.12,6.05,7.02,4.194399,55.58,0.3925428,3.92,1
12531,7187,7.12,6.13,7.09,4.860898,56.12,0.4634093,4.91,2
12532,7187,7.12,5.94,7.09,7.233399,53.6,0.5350475,6.13,3
12533,7187,6.74,6.01,6.73,1.219099,47.12,0.6490085,1.67,4
12534,7187,6.74,6.0,6.73,1.1692,45.68,0.4869338,1.58,5
12535,7187,7.05,5.96,7.11,8.720001,49.28,0.4580114,8.0,6
12536,7187,7.05,5.94,7.11,11.7882,49.82,0.5660946,10.62,7
12537,7187,7.05,5.99,7.11,9.540004,49.64,0.5046902,9.0,8
12538,7187,7.05,5.92,7.06,8.621901,51.44,0.5895741,7.63,9
12539,7187,7.05,6.04,7.06,4.393501,54.68,0.4360372,4.35,10
12540,7187,6.72,6.01,6.72,0.4330997,53.96,0.5287291,0.61,11
12541,7187,6.72,5.93,6.72,0.6715,53.6,0.6225247,0.85,12
12542,7187,7.03,5.98,7.0,5.701501,52.34,0.4172215,5.43,13
12543,7187,7.03,5.91,7.0,10.1024,51.08,0.6180952,9.02,14
12544,7187,7.03,5.95,7.0,8.402403,52.7,0.4888344,7.78,15
12545,7187,7.03,6.03,7.08,4.05,56.84,0.4358695,4.05,16
12546,7187,7.03,5.98,7.08,3.234,59.72,0.4739726,3.08,17
12547,7187,6.68,5.97,6.72,0.2769,62.42,0.6167637,0.39,18
12548,7187,6.68,6.04,6.72,0.1856,63.86,0.5095837,0.29,19
12549,7187,6.95,5.89,7.06,5.6604,58.82,0.5875199,5.34,20
12550,7187,6.95,5.95,7.06,6.57,55.76,0.5211984,6.57,21
12551,7187,6.95,6.01,7.06,4.201798,56.12,0.4369288,4.47,22
12552,7187,6.95,5.97,7.09,4.7432,58.82,0.5537612,4.84,23
12553,7187,6.95,6.02,7.09,3.199199,61.88,0.656843,3.44,24
12554,7187,6.67,5.95,6.73,0.2088001,63.32,0.6908263,0.29,25
12555,7187,6.67,6.07,6.73,0.168,64.04,0.5522413,0.28,26
12556,7187,7.03,6.0,6.97,3.110601,62.42,0.4740028,3.02,27
12557,7187,7.03,5.92,6.97,4.218,60.44,0.5947579,3.8,28
12558,7187,7.03,6.0,6.97,3.265101,58.64,0.4306632,3.17,29
12559,7187,7.03,5.95,7.04,2.505601,62.24,0.5908967,2.32,30
12560,7187,7.03,6.04,7.04,1.3662,68.72,0.4459722,1.38,31
12561,7187,6.78,6.07,6.72,0.0852,72.68,0.5802361,0.12,1
12562,7187,6.78,6.06,6.72,0.0432,76.28,0.4971505,0.06,2
12563,7187,6.96,5.96,6.97,0.6,73.04,0.4061317,0.6,3
